node1,node2,jaccard_coef,adar_index,shortest_path,follows_back,page_rank_n1,page_rank_n2,katz_n1,katz_n2,hubs_n1,hubs_n2,authorities_n1,authorities_n2,num_followers_node1,num_followers_node2,num_followees_node1,num_followees_node2,inter_followers,inter_followees,cos_sim,link
221,316,0.13333333333333333,3.785096107122576,2,1,0.0016874851118820202,0.0010388858011859314,0.03578373173023219,0.03303515483773422,0.0014458011302892378,0.0009699046371109637,0.0023764769644191953,0.0012303050089598857,27,21,19,17,3,2,0.714,0.0
405,102,0.010101010101010102,0.5827494472602965,2,0,0.002297972559704311,0.0006647357807012034,0.04039004251899075,0.030040907683899568,0.005641799791073954,0.0005343167370998615,0.003911822094440535,0.0003448868755998661,45,9,60,12,1,1,0.309,0.0
516,203,0.0,0.0,3,0,0.000512514645744178,0.0012090832548891258,0.029664993621030214,0.034314939914118374,0.0004295503362357133,0.0,0.0004133728371293828,0.002122594585650808,8,20,9,0,0,0,0.141,0.0
575,31,0.0,0.0,-1,0,0.000501819752056571,0.0011454155179399326,0.02981203008830573,0.03323032578748868,0.0,0.0020718047318465946,0.00033745701373641006,0.001463985033075471,9,18,0,22,0,0,0.192,0.0
703,348,0.0,0.0,-1,0,0.0010214504596527114,0.00031873421021469395,0.03168687221694042,0.028577420433434888,0.0,9.985696106430137e-05,0.0,0.0001291179117440716,0,3,0,0,0,0,-1.0,0.0
82,93,0.08755760368663594,12.091903712049362,2,0,0.0032850248707648948,0.001546186260591013,0.04526800945112026,0.035315854606063186,0.009261346974283345,0.0026678200914875055,0.005137999095113888,0.0018806157022413677,64,27,115,34,6,7,0.412,0.0
460,780,0.0,0.0,-1,0,0.0012419665319531945,0.00019951718342611836,0.033648327344925795,0.027889223556596947,0.0017009873170916493,0.0,0.0016957439566561983,0.0,20,0,22,0,0,0,0.549,0.0
96,423,0.13861386138613863,9.276607255714426,2,1,0.003065843630798049,0.0008976031178624458,0.04209809671779773,0.03218253773347454,0.0036083556424432164,0.001363302321612118,0.003762255602501131,0.0011299036752992736,51,21,52,24,5,9,0.58,0.0
944,862,0.0,0.0,-1,0,0.00019951718342611836,0.00019951718342611836,0.027889223556596947,0.027889223556596947,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.631,0.0
193,4,0.2077922077922078,10.350224839091911,2,0,0.0008351755358485677,0.002517688579332902,0.03147692836060226,0.03875602095912458,0.0010632875632581057,0.0040073592512189695,0.0008245780802821836,0.003118350436813112,15,42,10,59,8,5,0.736,0.0
4,520,0.25301204819277107,14.013831163939319,2,1,0.002517688579332902,0.0011658525350725544,0.03875602095912458,0.03407438751277102,0.0040073592512189695,0.0016209657632282346,0.003118350436813112,0.0016632193508390803,42,24,59,21,8,11,0.65,0.0
307,696,0.05555555555555555,0.579953601178403,2,0,0.0005587817193129596,0.00042636039180380986,0.029747857658573424,0.02890163172863308,0.0005689677950644279,0.00017989439329938698,0.0003875341823799683,0.00019635382645067834,7,4,11,4,1,1,0.619,0.0
82,121,0.404,66.08435053268366,2,1,0.0032850248707648948,0.004515963967586142,0.04526800945112026,0.050575094943784246,0.009261346974283345,0.009537415576757288,0.005137999095113888,0.006294502271064711,64,79,115,123,24,46,0.574,0.0
502,406,0.36363636363636365,5.848823065280941,2,1,0.0006616077298515656,0.0009459270609817876,0.029913321275539206,0.03146895204846409,0.0002397039923953621,0.00026478009783423897,0.00020953124750653417,0.0005984604248948408,12,15,11,11,3,5,0.927,0.0
405,891,0.011904761904761904,0.5515983410546411,-1,1,0.002297972559704311,0.00019951718342611836,0.04039004251899075,0.027889223556596947,0.005641799791073954,9.474292315636724e-05,0.003911822094440535,0.0,45,0,60,0,0,0,0.604,0.0
320,922,0.0,0.0,3,0,0.0013709751127984732,0.0007860678896400774,0.033903695591900596,0.030432691969254463,0.0010283437471545448,0.0002567661713723019,0.0010934931388564236,0.00037728818502898517,22,9,25,12,0,0,0.361,0.0
78,576,0.0,0.0,-1,0,0.0007385101930924828,0.0005791403336382554,0.03147925193414336,0.0308827656832939,0.0,0.0,0.001372218623442845,0.001136556546700716,13,13,0,0,3,0,0.441,0.0
472,966,0.0,0.0,-1,0,0.00035856892980812175,0.0010214504596527114,0.02888905256118025,0.03168687221694042,0.0,0.0,0.00020718131531263697,0.0,5,0,0,0,0,0,-1.0,0.0
724,217,0.0,0.0,-1,0,0.00019951718342611836,0.0006090208595377844,0.027889223556596947,0.029647236602719958,0.0,0.0007839315538999774,0.0,0.000454861034204961,0,7,0,13,0,0,0.368,0.0
525,9,0.21428571428571427,6.633851624663325,2,0,0.0013287609054826281,0.0011216027400521439,0.03238711006846882,0.03138516917420045,0.00039436763163571797,0.00041933955129566745,0.0004561256189307919,0.000284997880634173,20,17,18,22,5,6,0.835,0.0
308,219,0.0,0.0,2,0,0.0009210405186858186,0.0006834322752163335,0.03329557088209417,0.031076036794703343,0.0016641535301416958,0.0,0.0019333370472751684,0.0008993203691844374,17,12,11,0,1,0,0.384,0.0
751,834,0.0,0.0,-1,0,0.0003245261949742243,0.00019951718342611836,0.028838651958471122,0.027889223556596947,0.0002217086070998379,0.0,0.00026513366259183315,0.0,2,0,3,0,0,0,0.445,0.0
53,466,0.01818181818181818,0.6476398521807291,2,0,0.0009462401665983698,0.0011540943084622293,0.03268817318371613,0.03230386973669272,0.001069966770997517,0.0010081306523794364,0.0014059954743996593,0.0006795479883025559,15,17,15,24,2,1,0.311,0.0
352,971,0.0,0.0,4,0,0.0007386652323811379,0.0004087958536191192,0.030675277381341858,0.029152892884476037,0.00033479615219568395,0.0019986526474890932,0.0005419081487908588,0.0002920091029273833,14,5,11,54,0,0,0.18,0.0
146,183,0.020689655172413793,1.6927004393181875,2,0,0.0006257130424593651,0.00416989834155838,0.029875390670300737,0.049321699208356946,0.0007420276602879472,0.0072841535289015005,0.0003519600129415265,0.006302965830518487,8,82,14,94,0,2,0.221,0.0
309,316,0.14,4.41807372204609,2,1,0.0011536462646437153,0.0010388858011859314,0.032322405228124115,0.03303515483773422,0.0011773422946807191,0.0009699046371109637,0.0007415790399087152,0.0012303050089598857,17,21,23,17,5,5,0.681,0.0
33,776,0.0,0.0,3,0,0.0007455394675225016,0.0008422293297516152,0.030929601383484454,0.03133889193360037,0.0007378775862039081,0.00035795797221237116,0.000714374672902405,0.0006690022257129669,11,14,11,12,0,0,0.259,0.0
368,392,0.13333333333333333,2.7283656678570445,2,1,0.001602381100408838,0.0007677397703677091,0.03503474792083866,0.030821362433178352,0.0007452032552663081,0.00038143991863352506,0.0015954777923189514,0.0004920478205588196,27,11,17,5,6,0,0.642,0.0
918,837,0.0,0.0,-1,0,0.0006896538258080393,0.0013243996540065089,0.030311203204567393,0.028029370408640144,0.0006436463861196517,-7.154991076687318e-24,0.00042504770993182135,-3.36310350495047e-22,10,0,7,0,0,0,0.484,0.0
258,347,0.018867924528301886,0.447828814096941,2,0,0.0009235302183005273,0.0009445450129486482,0.032463518614024994,0.03150118830368017,0.0024831573761862607,0.00035857058592522924,0.00156729398730372,0.0007798157465887377,19,12,36,6,0,0,0.059,0.0
918,327,0.02702702702702703,0.49785916284315224,2,0,0.0006896538258080393,0.0010910409328122668,0.030311203204567393,0.032619548888419066,0.0006436463861196517,0.001330707757675509,0.00042504770993182135,0.001644253249671433,10,15,7,9,1,0,0.383,0.0
147,164,0.05970149253731343,2.0271348452215925,2,0,0.0009013849020987303,0.0012132539760982652,0.03352296637038257,0.03288958260834479,0.0029165076850783092,0.0015624629507938806,0.0023384223536621236,0.0009750817974648406,17,21,20,26,0,1,0.237,0.0
29,560,0.08,3.681362673918705,2,0,0.0015627830326812927,0.0008563864620587209,0.03516976334839467,0.03136608118464761,0.0019506918761590473,0.0016831322088315557,0.002018651542022906,0.0006900600369777237,31,14,28,31,0,2,0.352,0.0
249,64,0.1188118811881188,13.559541334835883,2,0,0.0029612874596107747,0.003949067861610721,0.04551759517668985,0.04675455362320942,0.00854119342761144,0.0042492477832210395,0.005961227052850725,0.004399983634150021,61,77,90,67,16,7,0.362,0.0
635,34,0.0,0.0,3,0,0.00019951718342611836,0.0008163190933441337,0.027889223556596947,0.030649699253447044,0.00041852372622721684,0.0009094623191557014,0.0,0.000466115668233651,0,8,3,16,0,0,0.354,0.0
28,434,0.15432098765432098,13.806837427278904,2,1,0.0029865498167613753,0.004286632298780522,0.04352581589497131,0.05167502468252404,0.004275525357060203,0.007309562616831676,0.005180256265509772,0.0067263975851707845,54,86,43,86,18,13,0.384,0.0
369,630,0.0,0.0,-1,0,0.00039093043780191587,0.0013243996540065089,0.02911030293355153,0.028029370408640144,0.00020261274734629576,-3.008225118192558e-23,0.0004531981940310056,-1.4139741517829368e-21,4,1,3,1,0,0,0.475,0.0
927,237,0.18181818181818182,2.5960443972820477,2,1,0.0003505908104295194,0.0007287551108740264,0.028566233947220954,0.031044017703359173,0.00023134412126982526,0.0009970515196158114,0.00011875038440470178,0.0008807947917861831,3,13,6,15,1,4,0.801,0.0
533,822,0.038834951456310676,2.720439975453944,2,0,0.0022261659968242334,0.0007402925543337522,0.03864284346881066,0.030290957779577753,0.004417253430893165,0.000498608411988807,0.0027677053090674995,0.0004347605012986639,35,7,65,6,0,2,0.171,0.0
372,70,0.17391304347826086,2.5663198236694535,2,0,0.0008655278776817367,0.000659152569527552,0.03181294424602243,0.030324226372440845,0.0013621630224749295,0.0005480471839634276,0.0014427043838035657,0.0007287178094670483,15,13,13,4,4,3,0.669,0.0
497,771,0.0,0.0,3,0,0.0005721262728508552,0.00042548213206085295,0.030152605794235645,0.029250322069999023,0.0005202918733053955,0.0,0.0005348487887164644,0.0004619104887648934,9,6,5,0,1,0,0.385,0.0
60,960,0.0,0.0,-1,0,0.0013807177443073107,0.00019951718342611836,0.03410450247353021,0.027889223556596947,0.0012889694356423022,0.0,0.0010317392769489744,0.0,26,0,27,0,0,0,0.595,0.0
36,14,0.0,0.0,3,0,0.0011672604226329545,0.0017128501456555889,0.03303688786583313,0.035578674566856275,0.001145047584431945,0.00236084484492137,0.001565894441744049,0.0016063028748489621,19,35,12,44,1,0,0.219,0.0
231,201,0.038461538461538464,1.8019903986335661,2,0,0.0014213080025651033,0.0011050659156804895,0.0338423964676829,0.03378361894704216,0.0014440532336294817,0.002187123815320076,0.0009755235149692914,0.0019492151774681008,25,14,30,29,1,1,0.328,0.0
210,493,0.12903225806451613,6.1019290729369855,2,0,0.002102802733963116,0.0022114520429261974,0.0402661010742251,0.03931049193857429,0.003893524718113937,0.003044538389158617,0.004340011789339964,0.0037844189367685667,48,45,32,46,15,7,0.348,0.0
241,28,0.0,0.0,3,0,0.0007777566117856819,0.0029865498167613753,0.030803120289540274,0.04352581589497131,0.00040176055194664944,0.004275525357060203,0.0005053361548144916,0.005180256265509772,13,54,10,43,0,0,0.14,0.0
463,521,0.0,0.0,-1,0,0.0013243996540065089,0.0005149397832319631,0.028029370408640144,0.0292079173762769,3.270631365513714e-23,0.00024364836037845896,1.5373145390214445e-21,0.0003763876622924749,0,5,0,7,0,0,0.177,0.0
549,19,0.0625,3.858034006983676,2,1,0.0015860455664240222,0.0022548767708995224,0.03446614703860989,0.03733965952247534,0.0019295398596956839,0.0017575473350280528,0.0015878663768401865,0.00231173134938257,26,40,45,30,3,5,0.479,0.0
303,392,0.0,0.0,3,0,0.0021773697356480075,0.0007677397703677091,0.04009176964498628,0.030821362433178352,0.004739374630876999,0.00038143991863352506,0.004147196988624357,0.0004920478205588196,47,11,51,5,0,0,0.201,0.0
108,514,0.07407407407407407,1.4906653310899567,2,1,0.0011529777897999844,0.0005500731527693555,0.03186546435459625,0.029245310228337956,0.0010665046713765499,5.051606687312928e-05,0.0009836020531954616,0.00033512083370423494,15,6,17,3,2,2,0.82,0.0
769,867,0.0,0.0,-1,0,0.0002746739611659463,0.0002558809748162878,0.028306751742196712,0.02829363859119748,0.0,0.0,0.00016052097414664536,0.00011885594406071445,0,2,0,0,0,0,0.717,0.0
912,287,0.0,0.0,3,0,0.00025728817972569737,0.0007560571850457183,0.02822497757693534,0.030653071470578344,4.2576511601444145e-05,0.0008279816199292507,4.813964017906044e-05,0.0008403611503545234,0,12,2,9,0,0,0.095,0.0
939,143,0.0,0.0,3,0,0.00019951718342611836,0.001428551591624768,0.027889223556596947,0.03525318691387512,5.071673998509565e-05,0.0019832204628418807,0.0,0.0023496094860390366,0,28,0,27,0,0,0.304,0.0
628,233,0.0,0.0,-1,0,0.002423668766828409,0.0010992351128956898,0.028871336043308517,0.03398329734200727,2.0515453969386198e-06,0.002445479264300517,9.643002263817909e-05,0.0021139897165616183,4,18,1,28,0,0,0.189,0.0
173,569,0.0125,0.5104537371796872,2,0,0.0017584152272936671,0.001331561448278575,0.03731775451429922,0.03240151319338897,0.0029813309921472367,0.0008655384499300411,0.003280224936289548,0.0006810500327289049,32,19,33,19,0,1,0.226,0.0
987,182,0.0,0.0,-1,0,0.0006008480980046594,0.000979919544089933,0.029898902187349446,0.03155649424332139,0.0,0.0008279601172684654,0.0005148108822755431,0.0004342111670246868,9,15,0,24,0,0,0.178,0.0
980,980,1.0,5.6679668886077605,0,0,0.00028472420488420116,0.00028472420488420116,0.028423872736058547,0.028423872736058547,0.00030717981660151306,0.00030717981660151306,0.0001666590030675827,0.0001666590030675827,3,3,6,6,3,6,1.0,0.0
162,236,0.0,0.0,3,0,0.0014195795176444308,0.001328800378602732,0.03487122311306139,0.035563176279582616,0.0013970882332092838,0.0018382341993968844,0.0020908078647882754,0.0028271621302707905,26,27,22,23,2,0,0.358,0.0
808,622,0.0,0.0,-1,0,0.0013243996540065089,0.00019951718342611836,0.028029370408640144,0.027889223556596947,-2.3807195430055008e-24,0.0,-1.1190239307877446e-22,0.0,0,0,0,0,0,0,0.774,0.0
7,666,0.14516129032258066,5.666949045347817,2,1,0.0014866777217510576,0.0005650503734599078,0.03409285934482332,0.030048540777257274,0.0015264383918374516,0.0007798412634899446,0.0010914973508382134,0.0006390977778319405,28,7,41,10,3,3,0.777,0.0
265,6,0.009523809523809525,0.5557591642691968,2,0,0.001088122925495152,0.002902463391625968,0.031526404828152714,0.04077935371311942,0.0005018903525620748,0.003043459528101154,0.0003837252582778241,0.002569838304113313,16,53,22,55,2,0,0.241,0.0
639,4,0.0,0.0,-1,0,0.0020280957186280895,0.002517688579332902,0.02886270790980377,0.03875602095912458,3.904155011245799e-06,0.0040073592512189695,0.00018350934699236227,0.003118350436813112,4,42,1,59,0,0,0.456,0.0
823,521,0.047619047619047616,0.8304820237218405,3,1,0.0007991277053732242,0.0005149397832319631,0.03045965786634323,0.0292079173762769,0.00023897687379884728,0.00024364836037845896,0.00023607483765811083,0.0003763876622924749,10,5,10,7,0,1,0.584,0.0
927,802,0.0,0.0,-1,0,0.0003505908104295194,0.00019951718342611836,0.028566233947220954,0.027889223556596947,0.00023134412126982526,0.0002316263233847416,0.00011875038440470178,0.0,3,0,6,3,0,0,0.316,0.0
15,15,1.0,17.40728044444146,0,0,0.0012381919366909696,0.0012381919366909696,0.032897180173579676,0.032897180173579676,0.0011993496117819887,0.0011993496117819887,0.0011801878003193178,0.0011801878003193178,21,21,18,18,21,18,1.0,0.0
354,972,0.0,0.0,4,0,0.0005198857985487279,0.0003190495531224897,0.0294084185360493,0.028216800041221797,0.0002052727831390602,0.0,0.00024282608634531078,3.2906134487817394e-05,6,0,2,0,0,0,0.204,0.0
425,757,0.0,0.0,4,0,0.0007457775597355943,0.001962332916799556,0.030654076231701174,0.028517004947529005,0.0007765285150366201,1.8385611945112406e-06,0.000704874624452937,8.641899802605291e-05,11,4,20,1,0,0,0.294,0.0
254,490,0.04938271604938271,1.9859161683928361,2,0,0.0009699619851931301,0.0009702288982853365,0.03315657414496211,0.033131537961797033,0.004825311284071501,0.0012879058732257916,0.0018687132328479349,0.0020169285695118178,19,22,47,12,2,2,0.188,0.0
660,591,0.0,0.0,-1,0,0.0013243996540065089,0.00038530333856154846,0.028029370408640144,0.029236414496977777,-2.82080675575513e-24,0.000416657947884095,-1.3258807712532135e-22,0.0006476878971674436,0,5,0,3,0,0,0.576,0.0
653,528,0.0,0.0,-1,0,0.0013243996540065089,0.00042242136042777907,0.028029370408640144,0.02912699868610278,-3.288151479123391e-23,0.0003586209180701491,-1.5455496234340323e-21,0.0002732852945432018,0,5,0,6,0,0,0.374,0.0
644,771,0.0,0.0,2,0,0.0004148507892783778,0.00042548213206085295,0.02918090100072247,0.029250322069999023,0.0004638788286109123,0.0,0.00032752962691922954,0.0004619104887648934,5,6,6,0,1,0,0.406,0.0
768,990,0.0,0.0,3,0,0.0005869515151911317,0.0007123694397090885,0.02960383772257713,0.030877689000079447,0.00017728450752717943,9.305884472249566e-05,0.00031267054507482536,0.0006645725011431026,7,11,7,2,0,0,0.327,0.0
783,82,0.016666666666666666,1.562278056190181,2,1,0.00041782014206272135,0.0032850248707648948,0.028711195219895992,0.04526800945112026,0.00044480397548126956,0.009261346974283345,0.00035176034978057794,0.005137999095113888,0,64,5,115,0,1,0.404,0.0
87,189,0.05,3.154444842696266,2,0,0.003157133800639096,0.0018430036423455658,0.04458984072157117,0.03603594182500528,0.00616236889015798,0.0016527308142633363,0.0052491876811854125,0.002052373746743874,66,35,61,22,3,4,0.259,0.0
459,975,0.0,0.0,-1,0,0.0021123871584076063,0.0010214504596527114,0.03782015016080393,0.03168687221694042,0.0016959082865084301,0.0,0.0023208098093457107,0.0,35,0,27,0,0,0,-1.0,0.0
561,488,0.0,0.0,-1,0,0.00019951718342611836,0.00032060289058009813,0.027889223556596947,0.02851870962056115,0.0,0.0002337606176946508,0.0,7.334023716540485e-05,0,4,0,6,0,0,0.352,0.0
72,311,0.05263157894736842,0.5056318270792695,2,0,0.00027642961336412085,0.000966503158399654,0.028240506059506332,0.03170043717849149,0.00018583628750796618,0.0008349878665147893,6.847660947446298e-05,0.000758519413107904,0,17,2,12,0,1,0.619,0.0
165,505,0.0,0.0,3,0,0.0025934736615344676,0.0005476817321795324,0.040361432734043204,0.029386758529821266,0.004047615279945194,0.0,0.0037105467516727574,0.0002431858745872576,49,9,50,0,1,0,0.214,0.0
463,694,0.0,0.0,-1,0,0.0013243996540065089,0.0004328014202280321,0.028029370408640144,0.02897265409758871,3.270631365513714e-23,0.0002528269820384044,1.5373145390214445e-21,0.0002559643941247128,0,4,0,0,0,0,0.181,0.0
467,61,0.015151515151515152,0.447828814096941,2,0,0.0007282027326554731,0.0017765714383457464,0.031422969850755586,0.03550949676870183,0.0012699370734167038,0.0016056327298751647,0.0013872258059936648,0.0012425467597291717,12,34,9,33,1,0,0.15,0.0
434,340,0.1165644171779141,10.236792265716376,2,0,0.004286632298780522,0.0024042271714566914,0.05167502468252404,0.04075974686002217,0.007309562616831676,0.0037077009591697154,0.0067263975851707845,0.004152668398575622,86,46,86,44,12,10,0.306,0.0
815,305,0.17647058823529413,5.451657372522632,2,0,0.0005812138665790293,0.0013472873646084432,0.029852276288143402,0.03437089875554318,0.0007160368640371393,0.0019973558167742786,0.00042080541764322,0.001585536973562366,7,24,9,28,0,3,0.606,0.0
216,95,0.0,0.0,3,0,0.0009330917163865779,0.001045440416662485,0.03191955959207794,0.033117059600487046,0.000857392410695921,0.0012416493847390551,0.0009861215747960844,0.001232096448148938,17,23,12,21,0,0,0.277,0.0
139,129,0.014925373134328358,1.0495420043626367,2,0,0.0015363131739637352,0.0037634147203152815,0.033662875337330755,0.04664243689236298,0.0007615783722340837,0.005906801966478701,0.001178249087492323,0.005385070426598993,21,69,15,78,2,0,0.203,0.0
224,469,0.0,0.0,3,0,0.0005418213958565356,0.000800094517057571,0.02975666786893833,0.030412454559547688,0.0002902962702921898,0.0003491970640311788,0.0005018173964690753,0.000602153110537349,8,12,1,8,0,0,0.172,0.0
179,474,0.011627906976744186,0.447828814096941,2,0,0.0016195030656982665,0.0020975224303097263,0.034892275195737864,0.03818177812627496,0.001260650679562772,0.00350675160362311,0.0014824039820779409,0.0034987324688070653,28,37,23,38,1,0,0.285,0.0
258,402,0.0,0.0,2,0,0.0009235302183005273,0.0024624228871693863,0.032463518614024994,0.029121119991075254,0.0024831573761862607,5.878055997658533e-06,0.00156729398730372,0.0002762898026865625,19,6,36,0,1,0,0.127,0.0
880,56,0.14634146341463414,3.7987052846919567,2,1,0.000717348943770172,0.0010551209221581538,0.03133887082480663,0.03320875331585688,0.0006319201941527694,0.0013394141065439812,0.001074144821216714,0.001464016254911123,16,15,9,26,5,3,0.692,0.0
15,95,0.017857142857142856,0.49785916284315224,2,0,0.0012381919366909696,0.001045440416662485,0.032897180173579676,0.033117059600487046,0.0011993496117819887,0.0012416493847390551,0.0011801878003193178,0.001232096448148938,21,23,18,21,1,1,0.22,0.0
445,31,0.058823529411764705,1.5522045491889271,2,0,0.0007264415878086019,0.0011454155179399326,0.0316828001980994,0.03323032578748868,0.0012359626700061837,0.0020718047318465946,0.0014429026121179876,0.001463985033075471,13,18,15,22,1,0,0.285,0.0
943,604,0.0,0.0,-1,0,0.0010214504596527114,0.0004167518917962622,0.03168687221694042,0.029392107492581608,0.0,0.0,0.0,0.00043470683898568055,0,5,0,0,0,0,-1.0,0.0
513,268,0.10204081632653061,2.960069949080985,2,0,0.0013419166741417802,0.0010950779370557209,0.03420360194673281,0.03257361852719015,0.0014387385481255284,0.0013286785445982537,0.0018808888477247231,0.0012397424054921607,25,15,13,16,2,2,0.375,0.0
424,393,0.09230769230769231,6.452950174807555,2,1,0.002547494467251856,0.0019552406231663874,0.041859400356651054,0.0380423977678072,0.005158182837288423,0.0027501886983059744,0.004300081798882531,0.003126259095844475,49,29,56,40,5,4,0.233,0.0
133,402,0.0,0.0,2,0,0.0018090979061542835,0.0024624228871693863,0.03821896936381788,0.029121119991075254,0.0044712143908260775,5.878055997658533e-06,0.0032438601567573453,0.0002762898026865625,40,6,52,0,2,0,0.269,0.0
379,182,0.4107142857142857,16.07588973262566,2,1,0.0011231120157487989,0.000979919544089933,0.03250922673763597,0.03155649424332139,0.0013932950768472026,0.0008279601172684654,0.0008305329143482209,0.0004342111670246868,19,15,28,24,6,9,0.739,0.0
708,708,1.0,5.352624441969195,0,0,0.0006359376689263407,0.0006359376689263407,0.03047581643049477,0.03047581643049477,0.000517550471674676,0.000517550471674676,0.0008050324068913495,0.0008050324068913495,6,6,6,6,6,6,1.0,0.0
202,963,0.0,0.0,-1,0,0.00032274018948560046,0.0010009148286340465,0.02875250264786361,0.03269892712517293,0.0,0.0014312678914214256,0.00018973129873900755,0.001533327470813763,3,20,0,18,0,0,0.402,0.0
590,650,0.0,0.0,-1,0,0.001056730199999964,0.00019951718342611836,0.03195512719720843,0.027889223556596947,0.00039960859968417707,0.0,0.0009138151484471094,0.0,13,0,5,0,0,0,0.147,0.0
917,94,0.3142857142857143,7.17467703085433,2,1,0.000715665240786575,0.001314586798988125,0.030158504507248392,0.03320362131484934,0.0007148217029829589,0.0009266678482670235,0.0004183414517976468,0.0009403382526954507,6,19,15,14,3,5,0.73,0.0
94,487,0.0,0.0,3,0,0.001314586798988125,0.0005644333662412332,0.03320362131484934,0.029304087448152695,0.0009266678482670235,0.00011166973113484545,0.0009403382526954507,0.00014681953894978892,19,7,14,10,0,0,0.436,0.0
438,96,0.208,16.40106311314834,2,1,0.0024080437013849,0.003065843630798049,0.03868286539267791,0.04209809671779773,0.0031319207531161587,0.0036083556424432164,0.0026690305626759776,0.003762255602501131,41,51,46,52,8,11,0.504,0.0
74,87,0.0738255033557047,6.16274221746425,2,0,0.0024427533432648616,0.003157133800639096,0.03841136589000743,0.04458984072157117,0.00266913669498099,0.00616236889015798,0.0026596524218382564,0.0052491876811854125,40,66,48,61,5,7,0.339,0.0
5,611,0.027972027972027972,2.03419548062874,2,0,0.0037312997805416465,0.0009794596492717336,0.04570272138615287,0.03195429929432995,0.005438972174942528,0.0009608836345927034,0.004083741698982624,0.0012007446456420558,70,18,95,10,5,2,0.174,0.0
777,419,0.023255813953488372,1.8982257908722948,2,1,0.0007820253304106898,0.0022049728649091976,0.0303883761055412,0.03987199667581627,0.00029215414129985857,0.004661820996588162,0.0004554207045646948,0.0039015996733943203,13,49,7,57,3,2,0.405,0.0
705,660,0.0,0.0,-1,0,0.0024782778185105914,0.0013243996540065089,0.02899147731443114,0.028029370408640144,4.691101679814184e-06,-2.82080675575513e-24,0.00022049867473442801,-1.3258807712532135e-22,4,0,0,0,0,0,0.498,0.0
433,432,0.0,0.0,2,0,0.0010062911068048604,0.0003352780495382966,0.031118769071534696,0.028801082282183015,0.0004660082944192928,0.0,0.0007464008756427842,0.00029860968337875823,12,3,11,0,3,0,0.853,0.0
211,256,0.13636363636363635,10.619381992751256,2,1,0.0029508500964269173,0.003134642815568095,0.04376561339899824,0.04539568346368709,0.006287398206989911,0.002897866214546821,0.004745738410269222,0.0055373667047679195,56,63,75,27,10,10,0.426,0.0
65,403,0.06060606060606061,2.4752505921565082,2,0,0.0012605831914966439,0.0006754304412023332,0.03390335506946729,0.03064680050735235,0.00213514699345416,0.0004283183631999039,0.0013187691374524945,0.0005713821644958658,19,12,41,4,4,1,0.583,0.0
272,592,0.2727272727272727,9.451302995698576,2,1,0.001410404737246506,0.0011993251530226297,0.033746249677267026,0.03137652114001397,0.0009159074563660052,0.000547898070801504,0.0011853876049507518,0.00028844501022461523,25,17,24,19,4,8,0.668,0.0
6,948,0.0,0.0,-1,0,0.002902463391625968,0.0010214504596527114,0.04077935371311942,0.03168687221694042,0.003043459528101154,0.0,0.002569838304113313,0.0,53,0,55,0,0,0,-1.0,0.0
191,191,1.0,37.36679346887009,0,0,0.0016678518069281507,0.0016678518069281507,0.034892868636346955,0.034892868636346955,0.0021009099639863623,0.0021009099639863623,0.001766680524302454,0.001766680524302454,26,26,34,34,26,34,1.0,0.0
382,604,0.0,0.0,-1,0,0.0002939796503754645,0.0004167518917962622,0.028616352869808636,0.029392107492581608,0.0,0.0,0.00015917663721991867,0.00043470683898568055,3,5,0,0,0,0,0.328,0.0
320,391,0.17142857142857143,4.026606842822501,2,1,0.0013709751127984732,0.0006384708720444519,0.033903695591900596,0.030569788912002575,0.0010283437471545448,0.00019517166819466402,0.0010934931388564236,0.0003844116910199774,22,9,25,6,4,3,0.71,0.0
141,848,0.0,0.0,3,0,0.002441708051022182,0.0002581964704928817,0.03761077130947436,0.028246997287716687,0.0018980939450227996,0.0,0.0019062173285055613,0.00010188425923479651,37,2,36,0,0,0,0.394,0.0
563,696,0.0,0.0,3,0,0.0006406673827196728,0.00042636039180380986,0.029752226661220006,0.02890163172863308,0.0005792780003792858,0.00017989439329938698,0.0004686938863929434,0.00019635382645067834,6,4,11,4,0,0,0.125,0.0
243,166,0.07936507936507936,6.242402168352152,2,1,0.001395441100343755,0.0037501782321315894,0.03503025868358479,0.047616280165152146,0.0014563152045620155,0.0056026634408273875,0.002079933482549653,0.005711927421564722,25,72,22,68,6,3,0.435,0.0
238,2,0.05434782608695652,3.424695884080981,2,1,0.00098267602607543,0.0021838556658458287,0.031772918250173324,0.03961144930731794,0.0010928168119514426,0.0031686342118221376,0.0007858293329294722,0.003188808112493375,11,45,20,49,1,2,0.411,0.0
765,220,0.0,0.0,3,0,0.0008525209756686502,0.0005696261625622381,0.030692998619519955,0.029708201064587773,0.0003150275997782889,0.0005663272604912623,0.0005306178999796656,0.0003971758701071785,11,9,4,6,0,0,0.192,0.0
172,280,0.21568627450980393,13.909308635744704,2,1,0.0018968017156246366,0.0027140716264300374,0.038164285154273975,0.04328828442505206,0.0026279889620573664,0.004212364297970283,0.003016836552179712,0.0049980802578249335,43,51,34,53,13,11,0.582,0.0
258,110,0.08695652173913043,3.3529985144307974,2,0,0.0009235302183005273,0.00048132274603121007,0.032463518614024994,0.029308018311497017,0.0024831573761862607,0.000265113742285613,0.00156729398730372,0.0004122077235465154,19,6,36,3,2,2,0.716,0.0
